,Date,Title of Resource,Purpose,Description,URL,Summary,0,Substack,#N/A,Inspired By,Content,Created By
FALSE,7-21-21,Fast & Curious,EduProtocols,https://www.youtube.com/watch?v=4r3NfZ1K6vo,,"Save this one for your next lesson plan.

Fast & Curious is low prep, high pull, and lands fast. Pin it now so you have it when you need it!

See how it plays out 📌

https://youtu.be/4r3NfZ1K6vo",,,,Eduprotocols,,@mrshowell24 
FALSE,7-21-21,Mad Libs,Game Based Learning ,https://www.youtube.com/watch?v=Hce40zmh8Xg,,"Mad Libs in class? Yes.

Plug grammar terms right into the game and watch kids laugh while they learn 😂

Watch: https://youtu.be/Hce40zmh8Xg

#GameBasedLearning #TeacherTips #ELA",,,,,,@mrshowell24 
FALSE,7/22/21,Agendas,Make and Take ,https://www.youtube.com/watch?v=IrmHJVOacsQ&list=UUR8czsYxtggC3bhtzhVZ4qA&index=574,,"What if Agendas was the one move that shifted your week?

It's quick, it's clear, and it gives kids something to chew on. No big lift. Big payoff!

See how it plays out ✨

https://youtu.be/IrmHJVOacsQ",,,,Slides Mania,,@mrshowell24 
FALSE,7-28-21,Meet the Teacher Flipbook,Organization ,https://www.youtube.com/watch?v=NEGr5pdvC0A&list=UUR8czsYxtggC3bhtzhVZ4qA&index=561,,"Save this for back-to-school week.

The Meet the Teacher Flipbook helps families learn who you are in two minutes flat 📔

Watch: https://youtu.be/NEGr5pdvC0A

#Organization #BackToSchool #TeacherTips",,,,Mrs. Beech,,@mrshowell24 
FALSE,7-29-21,Spill the Tea,SEL,https://www.youtube.com/watch?v=hcDDfH25gWA&list=UUR8czsYxtggC3bhtzhVZ4qA&index=549,,"🔍 Great Find! Check out this innovative feedback idea from Alexa on Facebook. SS can 'Spill the Tea' with suggestions, feedback, questions, or song requests in an anonymous box. Teacher-student communication at its best! 🗳️🤐📚 #StudentVoice #FeedbackMatters
https://buff.ly/3QcMOqK ",,,,Alexa Casey,,@mrshowel24 
FALSE,7-30-21,This or That Make & Take,Make and Take ,https://www.youtube.com/watch?v=M5BGajQxpdc&list=UUR8czsYxtggC3bhtzhVZ4qA&index=544,,"Empower your students with choice boards in education! 🌟 Whether it's exploring diverse topics, showcasing creativity, or demonstrating understanding, choice boards offer a flexible and engaging learning experience. 🎓✨ Let students take the lead in their education journey! #edtech #ditchbook #tlap #ETCoaches #hacklearning #GSuiteEdu #GoogleEDU #celebratED #cuechat #k12artchat #masterychat #EduGladiators #edchat #ShareStuffSunday #googlei #educoach #goldeduchat


https://buff.ly/2UVyo5M ",,,,@ElkhartEdTech,,Gold Community 
FALSE,8-2-21,Formative Assessment,Organization ,https://www.youtube.com/watch?v=eiUhJE_wDCw,,"Save this one for your next lesson plan.

Formative Assessment is low prep, high pull, and lands fast. Pin it now so you have it when you need it!

See how it plays out 📌

https://youtu.be/eiUhJE_wDCw",,,,,,@mrshowell24 
FALSE,8-2-21,Tech While You Tinkle,Coaching ,https://www.youtube.com/watch?v=kkDz7LXqRQo,,"Save this one for your next lesson plan.

Tech While You Tinkle is low prep, high pull, and lands fast. Pin it now so you have it when you need it!

See how it plays out 📌

https://youtu.be/kkDz7LXqRQo",,,,,,@mrshowell24 
FALSE,8-2-21,Clue ,Game Based Learning ,https://www.youtube.com/watch?v=xT1-cEFHnMA,,"What if Clue was the one move that shifted your week?

It's quick, it's clear, and it gives kids something to chew on. No big lift. Big payoff!

See how it plays out ✨

https://youtu.be/xT1-cEFHnMA",,,,Clue Board Game,,@mrshowell24 
FALSE,8-2-21,Student Reflections ,Reflection  ,https://www.youtube.com/watch?v=MCBJ6yL2mfo,,"What if Student Reflections was the one move that shifted your week?

It's quick, it's clear, and it gives kids something to chew on. No big lift. Big payoff!

See how it plays out ✨

https://youtu.be/MCBJ6yL2mfo",,,,,,@mrshowell24 
FALSE,8-2-21,Classroom Library ,Organization ,https://www.youtube.com/watch?v=2woiC1lXANY,,"A Classroom Library that kids actually use takes a plan.

Save these tips for sort, label, and check-out 📚

Watch: https://youtu.be/2woiC1lXANY

#Organization #ClassroomLibrary #TeacherTips",,,,,,@mrshowell24 
FALSE,8-2-21,Unconference ,Coaching ,https://www.youtube.com/watch?v=ao_nAxuc-J0,,"PD where teachers pick the topic? They call it an Unconference.

Lower stakes, real talk, faster growth. Here's how to host one 🎤

Watch: https://youtu.be/ao_nAxuc-J0

#Coaching #TeacherPD #InstructionalCoaching",,,,,,@mrshowell24 
FALSE,8-2-21,Guess The Vocabulary Word,Vocabulary,https://www.youtube.com/watch?v=qx-w5FTULxo,,"Three clues. One word.

Guess The Vocab Word turns word study into a quick game kids beg to keep playing 🔍

Watch: https://youtu.be/qx-w5FTULxo

#Vocabulary #TeacherTips #ELA",,,,@JNealeUK,,@mrshowell24 
FALSE,8-2-21,Stop Motion,Instructional Strategies,https://www.youtube.com/watch?v=nT9TzP48eoM,,"What if your next vocab review was a stop motion film?

Kids snap, edit, and share. The learning sticks for weeks 🎬

Watch: https://youtu.be/nT9TzP48eoM

#TeacherTips #EdTech #ELA",,,,,,
FALSE,8-2-21,The masked Book,ELA Instructional Strategies,https://www.youtube.com/watch?v=gRI-sQGL1A8,,"Most book talks reveal too much.

The Masked Book hides the cover, the title, even the author. Kids guess from clues alone 🎭

Watch: https://youtu.be/gRI-sQGL1A8

#ELA #ReadingTeachers #TeacherTips",,,,@traciroush ,,@mrshowell24
FALSE,8-2-21,To Do List,Organization ,https://www.youtube.com/watch?v=WlwvHwb2jmI,,"Save this for any Sunday night planning slump.

A clean To Do List built for teachers, not the corner office 📝

Watch: https://youtu.be/WlwvHwb2jmI

#Organization #TeacherTips #TimeManagement",,,,@TeacherCast,,@mrshowell24 
FALSE,8-2-21,Goal Setting,Blended Learning ,https://www.youtube.com/watch?v=mUnNLfK61bQ,,"Goal Setting only works when kids own it.

This walks through what to model, what to ask, and how to track it ⭐

Watch: https://youtu.be/mUnNLfK61bQ

#BlendedLearning #TeacherTips #GoalSetting",,,,,,@mrshowell24 
FALSE,8-2-21,Million Dollar Project,Math Instructional Strategies,https://www.youtube.com/watch?v=4OhO1lyKHzk,,"One teacher told me her toughest math kid stayed late to finish the Million Dollar Project.

Real math, real budget, real buy-in 💰

Watch: https://youtu.be/4OhO1lyKHzk

#MathTeacher #ProjectBasedLearning #TeacherTips",,,,,,@mrshowell24 
FALSE,8-2-21,Would You Rather- Choice Board ,Blended Learning ,https://www.youtube.com/watch?v=rukwzT3zzso,,"Would You Rather, but for school work? Yes.

Kids pick one path, defend it, and dig in. Quick win every time 🤔

Watch: https://youtu.be/rukwzT3zzso

#BlendedLearning #ChoiceBoards #TeacherTips",,,,,,@mrshowell24 
FALSE,8-2-21,Color Palettes,Make and Take ,https://www.youtube.com/watch?v=NG7LtWxbJ1s&t=466s,,"Color choice can make or break a slide.

Save these Color Palettes and your classroom design game levels up 🎨

Watch: https://youtu.be/NG7LtWxbJ1s

#MakeAndTake #SlideDesign #TeacherTips",,,,,,Gold Community 
FALSE,8-2-21,Mini Groups,Blended Learning ,https://www.youtube.com/watch?v=OT9fl_oBPBI,,"Mini Groups are where the real teaching happens.

Small, short, and tight on one skill. Here's how to set them up so they work 👥

Watch: https://youtu.be/OT9fl_oBPBI

#BlendedLearning #SmallGroups #TeacherTips",,,,,,@mrshowell24
FALSE,8-3-21,GIF Vocabulary,Vocabulary,https://www.youtube.com/watch?v=Z2VBBiihXOo,,"What if a GIF could teach a word better than a word list?

GIF Vocabulary makes word study quick, fun, and sticky 🎞️

Watch: https://youtu.be/Z2VBBiihXOo

#Vocabulary #TeacherTips #ELA",,,,@MrsParkShine,,@mrshowell24 
FALSE,8-4-21,Newsletters Make & Take,Make and Take ,https://www.youtube.com/watch?v=USk9cRnv4e4&t=654s,,"Save this if writing the weekly newsletter eats your Friday.

Templates, tips, and quick wins inside ✉️

Watch: https://youtu.be/USk9cRnv4e4

#MakeAndTake #TeacherTips #ParentEngagement",,,,,,Gold Community 
FALSE,8-4-21,Paper Slides,Instructional Strategies,https://www.youtube.com/watch?v=J2eEWaDtsRo,,"Slides are screen work. Paper Slides flip it.

Kids draw, swap, and present with paper they can hold. Real engagement, no devices needed 📃

Watch: https://youtu.be/J2eEWaDtsRo

#TeacherTips #PresentationSkills #ELA",,,,,,@mrshowell24 
FALSE,8/8/21,Step by Step,Instructional Strategies,https://www.youtube.com/watch?v=s8k1usbrVQM&list=UUR8czsYxtggC3bhtzhVZ4qA&index=562,https://docs.google.com/presentation/d/1dyjWkRNLdjdAl0mDhYiRE9jFTgmRxOYvHeoP_BO9EgQ/edit#slide=id.ge6980ef3d2_0_74,"Breaking down fractions step by step! 🧮✨ 
👀 Watch Step 1 ➡️ Find the common denominator
👀 Watch Step 2 ➡️ Simplify the numerator
👀 Watch Step 3 ➡️ Solve the fraction
👀 Rewatch for mastery! 👏 


https://buff.ly/4er6P7k ",,,,,,@mrshowell24 
FALSE,8/9/21,Before & After ,SEL,https://www.youtube.com/watch?v=OaOu_eURD04&list=UUR8czsYxtggC3bhtzhVZ4qA&index=553,https://docs.google.com/presentation/d/19M3JlJx5KesUCB0o6XsYuUo9YzFrLSM-O_6S7wWkfcs/edit,"Kids feel growth when they see it.

Before & After is a quick way to show how far they've come. Pictures, words, or both 📸

Watch: https://youtu.be/OaOu_eURD04

#SEL #TeacherTips #StudentGrowth",,,,,,@mrshowell24 
FALSE,8/10/21,Mote Bingo,Game Based Learning ,https://www.youtube.com/watch?v=dyd12cbnxig&list=UUR8czsYxtggC3bhtzhVZ4qA&index=550,https://docs.google.com/presentation/d/1Tocz9roDbgon_vmqzwESrMIz7ZptQwLE2f5atT0jy60/edit#slide=id.p,"Mote Bingo turns review into a race.

Kids listen, mark, and shout when they hit five in a row. Quick to set up, easy to win over a class 🎟️

Watch: https://youtu.be/dyd12cbnxig

#GameBasedLearning #TeacherTips #EdTech",,,,Mote,,@mrshowell24 
FALSE,8-12-21,Birthday,SEL,https://www.youtube.com/watch?v=BxzKJLH0YaY&list=UUR8czsYxtggC3bhtzhVZ4qA&index=548,https://docs.google.com/document/d/1l5dF_vKeXeSCElhSvUvWoAESxC21g2x9Ny9FT6afZFQ/edit,"A teacher told me her shy student lit up when the class made a quick Birthday card.

Tiny moments build real belonging 🎂

Watch: https://youtu.be/BxzKJLH0YaY

#SEL #ClassroomCulture #TeacherTips",,,,@pertuzluisfer,,@mrshowell24 
TRUE,8-12-21,Think-Puzzle- Explore,Reflection  ,https://youtu.be/u5clWA3L2AM,https://docs.google.com/presentation/d/1y80YQnAh31jUvcOb3e8YqLAifK7BOePAuI43l1fWsaQ/edit?usp=sharing,"Think. Puzzle. Explore.

Three short steps that turn surface ideas into real questions. Save this for any new unit 🧩

Watch: https://youtu.be/u5clWA3L2AM

#Reflection #TeacherTips #ProjectZero",https://app.schoolai.com/dot/spaces/2ff18154-960c-4876-89fa-82054924e4f4/,,https://kami.app/L8Q-qBf-m8y-iEs,Miguel Guhlin,,@mrshowell24 
FALSE,8-16-21,Goal Getter,Blended Learning ,https://www.youtube.com/watch?v=SFy65lVkFX8&list=UUR8czsYxtggC3bhtzhVZ4qA&index=538,https://docs.google.com/presentation/d/15a6RtFdZAmz0WgTCgu9UfqqJ3pukiM4sztX6VtLWxTg/edit#slide=id.ge709b77641_0_4,"Kids who set their own goals try harder.

Goal Getter walks them through how to pick, plan, and track one that matters 🎯

Watch: https://youtu.be/SFy65lVkFX8

#BlendedLearning #TeacherTips #GoalSetting",,,,Jessica Mackey ,,@mrshowell24 
FALSE,8/19/21,Make a Hub For your school OR Sanity!,Organization ,https://www.youtube.com/watch?v=HWs9pKc73-0&list=UUR8czsYxtggC3bhtzhVZ4qA&index=541,https://docs.google.com/presentation/d/108wVFnaAbh8WsiNzq5owzueayET5jirwMtDMrWwvn5g/edit,"Tired of digging for links?

Build a Hub. One spot for all your school stuff, and your sanity stays in check 🗂️

Watch: https://youtu.be/HWs9pKc73-0

#Organization #TeacherTips #EdTech",,,,,,@ashleyHalkum @mrshowell24 
FALSE,8/20/21,Assignment List and Learning Target,Blended Learning ,https://www.youtube.com/watch?v=6P5_e7dhVqM&list=UUR8czsYxtggC3bhtzhVZ4qA&index=538,https://docs.google.com/spreadsheets/d/1g-EJEPNmHp8mqEc3r-0qAEgXPObXi_lTaI8fkk7CGds/edit#gid=0,"A solid Assignment List plus a clear Learning Target is the combo that runs your class smooth.

Kids know what, why, and when 📋

Watch: https://youtu.be/6P5_e7dhVqM

#BlendedLearning #TeacherTips #LearningTargets",,,,Amy Palmer,,@mrshowell24 
FALSE,8/20/21,Mote Connect 4 ,Game Based Learning ,https://www.youtube.com/watch?v=KtNOGx3p0s8&list=UUR8czsYxtggC3bhtzhVZ4qA&index=536,https://docs.google.com/presentation/d/1YEu0DCe7YAT4Tq48ibB-q9yZqiv6tphAx3Gl1TLAxJU/edit,"Connect 4 with a twist.

Kids drop in answers, win the row, and review at the same time. Mote Connect 4 is pure fun ▶️

Watch: https://youtu.be/KtNOGx3p0s8

#GameBasedLearning #TeacherTips #EdTech",,,,Mote,,@mrshowell24
FALSE,8-21-21,Text Structure,ELA Instructional Strategies,https://youtu.be/sRPEjYHt0zE,https://docs.google.com/presentation/d/1ckaFYhjiAVyrtiC4uy19fIbClKw-lx4xPaaPVCaRSko/edit?usp=sharing,"Kids who spot Text Structure read deeper.

This walks through cause, effect, series, and compare. Real reading moves 📖

Watch: https://youtu.be/sRPEjYHt0zE

#ELA #ReadingStrategies #TeacherTips",,,,,,@mrshowell24 
FALSE,8/22/21,ELA Skills,ELA Instructional Strategies,https://www.youtube.com/watch?v=sRPEjYHt0zE&list=UUR8czsYxtggC3bhtzhVZ4qA&index=530,https://docs.google.com/presentation/d/1CYWOVn1zOYolZ9CaeY-DgfGBD14JzbxBi1p2PvJfaNc/edit,"A quick stack of ELA Skills moves you can pull on any day.

Save this and pick one a week to try 📚

Watch: https://youtu.be/sRPEjYHt0zE

#ELA #TeacherTips #ReadingStrategies",,,,https://www.teacherspayteachers.com/Product/Using-Pictures-for-Reading-Skills-BUNDLE-Digital-and-Printable-3148198,,@mrshowell24 
FALSE,8/28/21,Roll The Dice Make & Take,Make and Take ,https://www.youtube.com/watch?v=-O2fVAedL2k&list=UUR8czsYxtggC3bhtzhVZ4qA&index=516,https://docs.google.com/presentation/d/1N8ky-EnaXBa7q0iozQUY3vfM33UPjiafvLqegX9b67c/edit#slide=id.gf0594cce11_0_0,"What if a dice roll picked your next task?

Roll The Dice Make & Take builds a game right into your lesson plan 🎲

Watch: https://youtu.be/-O2fVAedL2k

#MakeAndTake #GameBasedLearning #TeacherTips",,,,,,Gold Community 
FALSE,8/28/21,"Must Do, Then Do, May Do List Make & Take ",Make and Take ,https://www.youtube.com/watch?v=U6oSGjrQmFQ&list=UUR8czsYxtggC3bhtzhVZ4qA&index=521,https://docs.google.com/presentation/d/16DfrYV2hs86Hw2gMS-RXhxeka1IJEtvcGJbXu12Swso/edit,"Must Do, Then Do, May Do is one of those moves that runs a whole class block.

Clear order, clear pace, real choice ✅

Watch: https://youtu.be/U6oSGjrQmFQ

#MakeAndTake #ClassroomManagement #TeacherTips",,,,@modernclassproj,,Gold Community 
FALSE,8/31/21,Reading Choice Board,ELA Instructional Strategies,https://www.youtube.com/watch?v=kliVTGO_4v0&list=UUR8czsYxtggC3bhtzhVZ4qA&index=507,https://docs.google.com/presentation/d/1ud0guqjgX0upSkH0J0U6YMqcgHcoEUqgH_mMmkcnVV8/edit,"Save this Reading Choice Board for any book or text.

Kids pick how they show what they read, and the work feels theirs 📚

Watch: https://youtu.be/kliVTGO_4v0

#ELA #ChoiceBoards #ReadingTeachers",,,,Eduprotocols,,@mrshowell24
FALSE,8/31/21,Voice Board,Instructional Strategies,https://www.youtube.com/watch?v=yUfK4pgUMAA&list=UUR8czsYxtggC3bhtzhVZ4qA&index=511,https://docs.google.com/presentation/d/1-vo7IqNoohJjUA5MKvADV3oQjvp-bg7aGTNsRFf5CQM/edit?usp=sharing,"Some kids will never raise their hand.

Voice Board gives them a way in. Record, post, listen, respond. Every voice gets heard 🎙️

Watch: https://youtu.be/yUfK4pgUMAA

#TeacherTips #StudentVoice #EdTech",,,,Mote,,@mrshowell24
FALSE,9/1/21,3 Pics 1 Word It,Vocabulary,https://www.youtube.com/watch?v=7at0x3IU89w&list=UUR8czsYxtggC3bhtzhVZ4qA&index=499,https://docs.google.com/presentation/d/1FcCOKXc0gvtC_IBSBfUE-KyYdE48bdhsRY5EwM9NE3A/edit?usp=sharing,"Three pics. One word.

Watch kids race to guess. 3 Pics 1 Word It makes word study fun and quick 🖼️

Watch: https://youtu.be/7at0x3IU89w

#Vocabulary #TeacherTips #GameBasedLearning",,,,,,@mrshowell24
FALSE,9-2-21,On A Scale Make & Take,Make and Take ,https://www.youtube.com/watch?v=LypnW6bWqBo&t=889s,https://docs.google.com/presentation/d/1iTW_Rsutk0w4MeUehWupBJwy8RzGdHpi459Fh8n8-lw/edit,"On A Scale is the quick check-in kids ask for.

Where are you? Why? What do you need? Save this one for tough weeks 📏

Watch: https://youtu.be/LypnW6bWqBo

#SEL #MakeAndTake #TeacherTips",,,,,,Gold Community 
FALSE,9/5/21,To Do List,Blended Learning ,https://www.youtube.com/watch?v=S3qqpCSmLaA&list=UUR8czsYxtggC3bhtzhVZ4qA&index=483,https://docs.google.com/presentation/d/1IJQJmBNCFtl_NnuBC-wdXd9Czu2-n2pauGE2vgENtoQ/edit,https://docs.google.com/document/d/1Drx644X9P82vq1AxA8MfOsCczs2KrFdpiRYogPJsQy0/edit?usp=sharing,,,,@NMcCoy_APE,,@mrshowell24
FALSE,9-5-21,Conflict Management ,SEL,https://www.youtube.com/watch?v=87PypSjCnNs,https://www.mrshowell24.com/blog/conflict-management-template,"Kids don't fight to be mean. They fight because they don't know what else to do.

This plan gives them words and a way out 💛

Watch: https://youtu.be/87PypSjCnNs

#SEL #TeacherTips #ClassroomCulture",,,,@SMoore_teach,,"@pertuzluisfer
@mrshowell24 "
FALSE,9-5-21,Timeline,Instructional Strategies,https://www.youtube.com/watch?v=sBXm5rIO7Sk,https://docs.google.com/presentation/d/1NziArOO4oMlsYfltvN4h4jiH9shS53ajgN8gxxa2NRA/view?slide=id.p,"A clean Timeline turns a flat list of dates into a story.

Save this for your next unit on history, math, or any series 📅

Watch: https://youtu.be/sBXm5rIO7Sk

#TeacherTips #SocialStudies #BlendedLearning",,,,,,@mrshowell24 
FALSE,9-15-21,Word of The week,Vocabulary,https://youtu.be/t0JtN_KR-8A,https://docs.google.com/presentation/d/1WtmkVLOyLIA4jaBvDJ4XCzWYZYN72xeDtM9eruBShQU/edit?usp=sharing,"One word a week.

Said often, used often, owned for life. Word of the Week is small but mighty 📚

Watch: https://youtu.be/t0JtN_KR-8A

#Vocabulary #TeacherTips #ELA",,,,,,@mrshowell24 
FALSE,9/15/21,Editing Checklist Make & Take,Make and Take ,https://www.youtube.com/watch?v=VRqC_1nyiXU&list=UUR8czsYxtggC3bhtzhVZ4qA&index=490,https://docs.google.com/presentation/d/1H_HLDqDEcvijINZytkaYuO0ncMvZ6BOJUPH6G_QhAeg/edit,"A clear Editing Checklist takes writing from messy to polished.

This Make & Take helps you build one that fits your kids ✏️

Watch: https://youtu.be/VRqC_1nyiXU

#MakeAndTake #WritingTips #TeacherTips",,,,,,Gold Community 
FALSE,9/15/21,Task Cards Make & Take ,Make and Take ,https://www.youtube.com/watch?v=XtTCzBFpgb4&list=UUR8czsYxtggC3bhtzhVZ4qA&index=488,https://docs.google.com/spreadsheets/d/1hU2qJAbAnHcYHl8BjpSeE51fpDqm7zo4wpGdB2yh2Lw/edit#gid=0,"Task Cards are the prep that pays off all year.

This Make & Take walks through building, sorting, and using them well 🃏

Watch: https://youtu.be/XtTCzBFpgb4

#MakeAndTake #TeacherTips #TaskCards",,,,@MandiTolenEDU,,Gold Community 
